cep,latitude,longitude,state,city,neighborhood,street
38400462,-18.911014,-48.283391,MG,Uberlandia,MARTINS,AVENIDA ENGENHEIRO DINIZ
38400464,-18.909806,-48.284821,MG,Uberlandia,UBERLANDIA,AVENIDA ARAGUARI
38400466,-18.908994,-48.286103,MG,Uberlandia,OSVALDO REZENDE,RUA SACRAMENTO
38400468,-18.912721,-48.300277,MG,Uberlandia,DANIEL FONSECA,AVENIDA ESTRELA DO SUL
38400470,-18.908088,-48.289839,MG,Uberlandia,OSVALDO REZENDE,RUA MONTE CARMELO
38400472,-18.90562,-48.282815,MG,Uberlandia,UBERLANDIA,RUA HIGINO GUERRA
38400474,-18.909177,-48.296616,MG,Uberlandia,OSVALDO REZENDE,RUA INDIANOPOLIS
38400478,-18.904005,-48.282013,MG,Uberlandia,UBERLANDIA,RUA ALDO DE SOUZA
38400480,-18.907475,-48.29403,MG,Uberlandia,OSVALDO REZENDE,RUA IRENE ROSA
38400482,-18.905977,-48.289864,MG,Uberlandia,OSVALDO REZENDE,RUA CONQUISTA
38400484,-18.906904,-48.29428,MG,Uberlandia,OSVALDO REZENDE,RUA ITANHANDU
38400486,-18.905802,-48.293849,MG,Uberlandia,OSVALDO REZENDE,RUA DOUTOR JAIR VIEIRA DA MOTA
38400487,-18.909353,-48.300135,MG,Uberlandia,OSVALDO REZENDE,RUA ANTONIO THOMAZ DE REZENDE
38400488,-18.907043,-48.296335,MG,Uberlandia,UBERLANDIA,AVENIDA PROFESSORA MINERVINA CANDIDA OLIVEIRA
38400490,-18.912769,-48.297257,MG,Uberlandia,OSVALDO REZENDE,RUA AYMORES
38400492,-18.912154,-48.297596,MG,Uberlandia,OSVALDO REZENDE,RUA ESTADOS UNIDOS
38400494,-18.911462,-48.30003,MG,Uberlandia,OSVALDO REZENDE,RUA JOSE THOMAS DE REZENDE
38400496,-18.910855,-48.300393,MG,Uberlandia,OSVALDO REZENDE,RUA ANGELO TESTA
38400498,-18.907457,-48.296705,MG,Uberlandia,OSVALDO REZENDE,PRACA JOSE SILVESTRE COSTA
38400502,-18.906534,-48.291814,MG,Uberlandia,OSVALDO REZENDE,PRACA PROFESSOR REZECK ANDRAUS GASSANI
38400504,-18.912764,-48.277016,MG,Uberlandia,UBERLANDIA,TRAVESSA RICARDO FELICE
38400506,-18.908418,-48.299383,MG,Uberlandia,OSVALDO REZENDE,RUA JOAO THOMAZ DE REZENDE
38400612,-18.911506,-48.271269,MG,Uberlandia,CENTRO,RUA DOS PEREIRAS
38400614,-18.910854,-48.270733,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ITUIUTABA
38400616,-18.912852,-48.266993,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA MIGUEL FELICE
38400617,-18.906131,-48.271701,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ITUMBIARA
38400618,-18.910319,-48.270003,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA TUPACIGUARA
38400619,-18.905797,-48.270708,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA BURITI ALEGRE
38400620,-18.909491,-48.269765,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA MONTE ALEGRE
38400621,-18.901725,-48.271608,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA MONSENHOR EDUARDO
38400622,-18.90919,-48.257731,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA PRATA
38400624,-18.907682,-48.269393,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ITUMBIARA
38400625,-18.905303,-48.275329,MG,Uberlandia,BOM JESUS,RUA COSTA PEREIRA
38400626,-18.905502,-48.27112,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA BURITI ALEGRE
38400627,-18.90692,-48.275968,MG,Uberlandia,BOM JESUS,RUA CARNEIRO
38400628,-18.905255,-48.27,MG,Uberlandia,BOM JESUS,RUA IVALDO ALVES NASCIMENTO
38400629,-18.906963,-48.274793,MG,Uberlandia,BOM JESUS,RUA TUPACIGUARA
38400630,-18.904045,-48.270274,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JERONIMO MARTINS DO NASCIMENTO
38400631,-18.906213,-48.284441,MG,Uberlandia,CAPIM BRANCO,RUA MONTE ALEGRE
38400632,-18.901613,-48.272396,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JATAI
38400633,-18.905199,-48.274644,MG,Uberlandia,BOM JESUS,RUA PRATA
38400635,-18.904538,-48.278162,MG,Uberlandia,BOM JESUS,RUA MONTE CARMELO
38400636,-18.90241,-48.268171,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ANTONIO CRESCENCIO
38400637,-18.906097,-48.276391,MG,Uberlandia,BOM JESUS,RUA SACRAMENTO
38400638,-18.897447,-48.249955,MG,Uberlandia,MANSOES AEROPORTO,RUA SALVADOR
38400639,-18.900181,-48.273122,MG,Uberlandia,BOM JESUS,RUA NITEROI
38400640,-18.900884,-48.267484,MG,Uberlandia,BOM JESUS,RUA NATAL
38400641,-18.907333,-48.276499,MG,Uberlandia,BOM JESUS,AVENIDA ARAGUARI
38400642,-18.899407,-48.268071,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA BELEM
38400644,-18.900481,-48.264979,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA PORTO ALEGRE
38400646,-18.899044,-48.265618,MG,Uberlandia,BRASIL,RUA CURITIBA
38400648,-18.898001,-48.265584,MG,Uberlandia,BRASIL,RUA OSORIO JOSE DA CUNHA
38400650,-18.896891,-48.265811,MG,Uberlandia,BRASIL,RUA RIO GRANDE DO SUL
38400652,-18.895618,-48.266152,MG,Uberlandia,BRASIL,RUA SANTA CATARINA
38400654,-18.895806,-48.264351,MG,Uberlandia,BRASIL,RUA PARANA
38400655,-18.899261,-48.258489,MG,Uberlandia,BRASIL,AVENIDA RONDON PACHECO
38400656,-18.894917,-48.26454,MG,Uberlandia,BRASIL,RUA SAO PAULO
38400658,-18.893479,-48.264818,MG,Uberlandia,BRASIL,RUA RIO DE JANEIRO
38400660,-18.893017,-48.263955,MG,Uberlandia,BRASIL,RUA ESPIRITO SANTO
38400662,-18.892556,-48.263125,MG,Uberlandia,BRASIL,RUA BAHIA
38400664,-18.891935,-48.262556,MG,Uberlandia,BRASIL,RUA CLAUDEMIRO JOSE DE SOUZA
38400666,-18.892633,-48.259974,MG,Uberlandia,BRASIL,RUA ALAGOAS
38400668,-18.89199,-48.259398,MG,Uberlandia,BRASIL,RUA JOSE ALVES GARCIA
38400670,-18.890073,-48.260743,MG,Uberlandia,BRASIL,RUA JOSE REZENDE DOS SANTOS
38400672,-18.88959,-48.259949,MG,Uberlandia,BRASIL,RUA PADRE AMERICO CEPPI
38400673,-18.891193,-48.255707,MG,Uberlandia,BRASIL,RUA CIGANOS DO BRASIL
38400674,-18.887227,-48.262104,MG,Uberlandia,BRASIL,RUA PERNAMBUCO
38400675,-18.892578,-48.253975,MG,Uberlandia,BRASIL,RUA MAX NORDAU DE REZENDE ALVIM
38400677,-18.890204,-48.262822,MG,Uberlandia,BRASIL,TRAVESSA PAPA JOAO PAULO I
38400678,-18.91267,-48.268159,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA BENJAMIN CONSTANT
38400679,-18.904641,-48.267849,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JATAI
38400680,-18.912252,-48.266603,MG,Uberlandia,NOSSA SENHORA APARECIDA,TRAVESSA VERISSIMO
38400681,-18.904813,-48.269107,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JERONIMO MARTINS DO NASCIMENTO
38400682,-18.911533,-48.267866,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA CARLOS MARQUEZ
38400683,-18.905438,-48.269726,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA IVALDO ALVES NASCIMENTO
38400684,-18.901713,-48.260296,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA FELICIANO DE MORAIS
38400686,-18.903857,-48.273063,MG,Uberlandia,BOM JESUS,TRAVESSA JOAO DONATO
38400687,-18.908588,-48.276656,MG,Uberlandia,BOM JESUS,AVENIDA ENGENHEIRO DINIZ
38400688,-18.905663,-48.262381,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ARTUR GONCALVES DE OLIVEIRA
38400694,-18.907249,-48.265786,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA CESARIO ALVIM
38400696,-18.898012,-48.259026,MG,Uberlandia,BRASIL,AVENIDA CESARIO ALVIM
38400698,-18.915571,-48.273838,MG,Uberlandia,CENTRO,AVENIDA FLORIANO PEIXOTO
38400700,-19.077674,-48.286118,MG,Uberlandia,UBERLANDIA,ASSENTAMENTO EMILIANO ZAPATA
38400702,-18.905499,-48.266358,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA FLORIANO PEIXOTO
38400704,-18.899272,-48.261717,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA FLORIANO PEIXOTO
38400706,-18.910885,-48.272273,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA AFONSO PENA
38400707,-18.903784,-48.266119,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ANTONIO CRESCENCIO
38400708,-18.904569,-48.267508,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA AFONSO PENA
38400710,-18.902297,-48.265927,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA AFONSO PENA
38400712,-18.906375,-48.270687,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA JOAO PINHEIRO
38400714,-18.897396,-48.264047,MG,Uberlandia,BRASIL,AVENIDA JOAO PINHEIRO
38400716,-18.908014,-48.2732,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA BRASIL
38400718,-18.898832,-48.266276,MG,Uberlandia,BRASIL,AVENIDA BRASIL
38400722,-18.894338,-48.254051,MG,Uberlandia,BRASIL,RUA RICARDO SIQUIEROLLI TUCCI
38400724,-18.899806,-48.268102,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA MATO GROSSO
38400725,-18.901099,-48.265637,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA BELEM
38400726,-18.908287,-48.271376,MG,Uberlandia,NOSSA SENHORA APARECIDA,PRACA NOSSA SENHORA APARECIDA
38400728,-18.900889,-48.262189,MG,Uberlandia,BRASIL,TRAVESSA 31 DE AGOSTO
38400730,-18.896811,-48.265248,MG,Uberlandia,BRASIL,TRAVESSA MARIA CONCEICAO BARBOSA
38400731,-18.896534,-48.265645,MG,Uberlandia,BRASIL,AVENIDA MATO GROSSO
38400732,-18.895175,-48.266033,MG,Uberlandia,BRASIL,AVENIDA PROFESSOR JOSE INACIO DE SOUZA
38400734,-18.892969,-48.265739,MG,Uberlandia,BRASIL,AVENIDA AMAZONAS
38400738,-18.892478,-48.26672,MG,Uberlandia,BRASIL,AVENIDA MARANHAO
38400742,-18.891936,-48.269213,MG,Uberlandia,BRASIL,AVENIDA LEVINO DE SOUZA
38400744,-18.887163,-48.266821,MG,Uberlandia,BRASIL,AVENIDA TEREZINA
38400746,-18.899518,-48.280963,MG,Uberlandia,BRASIL,AVENIDA PROFESSORA MINERVINA CANDIDA OLIVEIRA
38400747,-18.903537,-48.277918,MG,Uberlandia,BOM JESUS,RUA INDIANOPOLIS
38400748,-18.902387,-48.272269,MG,Uberlandia,SANTA ROSA,AVENIDA MONSENHOR EDUARDO
38400750,-18.889635,-48.265941,MG,Uberlandia,BRASIL,AVENIDA PARA
38400752,-18.901675,-48.272439,MG,Uberlandia,BOM JESUS,RUA MARCIANO DE AVILA
38400753,-18.905421,-48.277439,MG,Uberlandia,BOM JESUS,AVENIDA ESTRELA DO SUL
38400754,-18.901472,-48.273301,MG,Uberlandia,BOM JESUS,AVENIDA MAUA
38400755,-18.902505,-48.264984,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA NATAL
38400756,-18.902185,-48.275701,MG,Uberlandia,BOM JESUS,RUA SEBASTIAO DE FREITAS
38400757,-18.903096,-48.266446,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA SALVADOR
38400758,-18.897228,-48.270826,MG,Uberlandia,BOM JESUS,RUA ATILIO MARTINELLI
38400760,-18.980942,-48.226114,MG,Uberlandia,UBERLANDIA,RODOVIA 050
38400762,-18.902007,-48.274621,MG,Uberlandia,BOM JESUS,RUA BRASILIA
38400766,-18.90283,-48.25983,MG,Uberlandia,NOSSA SENHORA APARECIDA,AVENIDA RONDON PACHECO
38400769,-18.903732,-48.267718,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA NITEROI
38400772,-18.910316,-48.265176,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JOSE ANTONIO TEODORO
38400774,-18.911123,-48.264933,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA OROZIMBO FERREIRA
38400776,-18.909672,-48.264265,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA JERONIMO PLACIDO DA SILVA
38400778,-18.910949,-48.26333,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA TEREZA DOS SANTOS
38400780,-18.910509,-48.263371,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA OSWALDO CARNEIRO
38400782,-18.909978,-48.263426,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA PROFESSOR MILTON PORTO
38400784,-18.909452,-48.263498,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ANA CARNEIRO
38400785,-18.907495,-48.262892,MG,Uberlandia,NOSSA SENHORA APARECIDA,RUA ADUTORA SAO PEDRO
38400786,-18.909006,-48.265256,MG,Uberlandia,NOSSA SENHORA APARECIDA,PRACA OSVALDO VIEIRA GONCALVES
38401000,-18.894411,-48.289276,MG,Uberlandia,MARAVILHA,RUA SEVERINO VILAS BOAS
38401002,-18.901917,-48.283216,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FRANCISCO VIEIRA DE PAIVA
38401004,-18.90097,-48.282959,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RUFINA ARANTES
38401006,-18.900012,-48.285456,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOAO JUSTINO FERNANDES
38401007,-18.906013,-48.280091,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOSE ANDRAUS
38401008,-18.897833,-48.284506,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO CARLOS DE ARAUJO
38401010,-18.902826,-48.285127,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ALBERTO DE SOUZA
38401012,-18.900755,-48.284394,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CABRAL DE MENEZES
38401013,-18.903701,-48.287238,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RODRIGUES DA CUNHA
38401014,-18.899435,-48.283733,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CAIRO DO EGITO
38401016,-18.899333,-48.282369,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA JOAO BERNARDES DE SOUZA
38401018,-18.900701,-48.286543,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RODRIGO PEREIRA JUNIOR
38401020,-18.903079,-48.285882,MG,Uberlandia,PRESIDENTE ROOSEVELT,PRACA NOEMIA GONCALVES CARDOSO
38401022,-18.901191,-48.287256,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DALMO RUGANI
38401026,-18.90346,-48.288358,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CARLOS VILELA MARQUEZ
38401028,-18.902112,-48.288056,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ORLANDO DE SOUSA
38401030,-18.899547,-48.287779,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO BASILIO NUNES
38401032,-18.901983,-48.291417,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA EMILIA ROSA DA SILVA
38401033,-18.899379,-48.288774,MG,Uberlandia,PRESIDENTE ROOSEVELT,PRACA TOMAZ
38401034,-18.901114,-48.287859,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA TUFI MAMERI
38401036,-18.903975,-48.292227,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA OSMAR SALES MONTEIRO
38401038,-18.90312,-48.292934,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOSE SOARES FERREIRA
38401040,-18.901444,-48.291926,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CLEZIO MIGUELETO
38401042,-18.900976,-48.289726,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA LUIZ VISIBELLI
38401044,-18.899244,-48.286832,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DOMINGOS ALVARES
38401047,-18.906935,-48.339975,MG,Uberlandia,ASSENTAMENTO TOCANTIS,RUA SEM DENOMINACAO 2
38401048,-18.896464,-48.286789,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA CESARIO CROSARA
38401050,-18.899917,-48.277091,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PROMOTOR OSVALDO AFONSO BORGES
38401052,-18.897707,-48.272715,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FREDERICO OZANAN
38401054,-18.902436,-48.290105,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA MARIO PAFUME
38401056,-18.898944,-48.281503,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOAO BORGES
38401058,-18.897853,-48.281411,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA GALENO ANDRADE SANTOS
38401060,-18.89832,-48.279464,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PIO ALVES BARBOSA
38401062,-18.898916,-48.276786,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ERNESTO VICENTINI
38401064,-18.896999,-48.280757,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DOUTOR LEOPOLDO DE CASTRO
38401066,-18.897358,-48.277542,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOAO TOBIAS
38401068,-18.895146,-48.276271,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA GUIDO DEZOTTI
38401070,-18.899106,-48.290172,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA MARIO NUNES
38401072,-18.898619,-48.291792,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANA OLIVEIRA LAMONACO
38401074,-18.893964,-48.274677,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ORLANDO AGUIAR DA SILVA
38401076,-18.895224,-48.274189,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RENO PACHECO
38401078,-18.895539,-48.275257,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA OSCAR MACHADO
38401080,-18.896526,-48.275048,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA MOACIR LOPES DE CARVALHO
38401081,-18.896221,-48.27788,MG,Uberlandia,PRESIDENTE ROOSEVELT,PRACA CLARINDA DE FREITAS
38401082,-18.897472,-48.274848,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RUBENS CHAVES
38401084,-18.896682,-48.274372,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CLAUDIO SILVEIRA
38401086,-18.899577,-48.27614,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA LADARIO CARDOSO
38401088,-18.897084,-48.277151,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ADHEMAR MARGONARI
38401089,-18.889241,-48.283029,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOSE VITAL CUNHA
38401090,-18.898672,-48.277851,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ALBERTO MARQUES
38401092,-18.898645,-48.27873,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA ADRIANO BAILONI
38401094,-18.898611,-48.280109,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA GODOFREDO MACHADO
38401096,-18.897329,-48.28069,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ERASMO LOZZI
38401098,-18.896584,-48.28498,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA MORUM BERNARDINO
38401100,-18.90022,-48.290055,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA ATLANTICA
38401102,-18.897781,-48.294902,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA ELPIDIO ARISTIDES DE FREITAS
38401103,-18.895177,-48.294077,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DOS CARRILHOS
38401104,-18.902188,-48.29406,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA MARIO PAGANINI
38401106,-18.901839,-48.292616,MG,Uberlandia,PRESIDENTE ROOSEVELT,PRACA CESAR LATHES
38401108,-18.901315,-48.294031,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOSE LEMOS GARCIA
38401110,-18.891763,-48.302568,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FELIPE ATTIE
38401112,-18.900289,-48.294099,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PEDRO DAMIS
38401114,-18.898572,-48.289389,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PEDRO AMANCIO DIAS
38401116,-18.899507,-48.294133,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA NATALINA DE CASTRO PEREIRA
38401117,-18.904316,-48.28813,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA PAULO ROBERTO CUNHA SANTOS
38401118,-18.898282,-48.294058,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA OLAVO OLIVEIRA MARQUEZ
38401119,-18.902959,-48.284019,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA CESARIO CROSARA
38401120,-18.897487,-48.294374,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO CARRIJO
38401122,-18.896661,-48.293926,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO AUGUSTO CARDOSO
38401124,-18.897322,-48.292362,MG,Uberlandia,PRESIDENTE ROOSEVELT,PRACA GUILHERME DE FREITAS PARAISO
38401126,-18.895806,-48.294266,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PEDRO MANSO OLIVEIRA
38401127,-18.901011,-48.295861,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA CONSTELACAO
38401128,-18.894528,-48.294062,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOAO CLEMENTE DE OLIVEIRA
38401129,-18.902519,-48.287678,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA TEREZA CROZARA TRONCONI
38401130,-18.894093,-48.293449,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RIVELINO TADEU DE JESUS
38401132,-18.893357,-48.293633,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA IZIDIO ANTONIO DA SILVA
38401134,-18.900382,-48.285211,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DONA JOSEFINA DE OLIVEIRA SILVA
38401136,-18.898678,-48.29081,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA PROFESSOR EURICO SILVA
38401138,-18.895221,-48.290958,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA SATIRO JOSE DE ARAUJO
38401140,-18.895641,-48.29186,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA GENTIL MEIRELES
38401142,-18.896489,-48.292164,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA RAIMUNDO JUSTINO
38401143,-18.894289,-48.290646,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA EUGENIA CONCEICAO OLIVEIRA
38401144,-18.895425,-48.290176,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA HAITI
38401146,-18.893211,-48.28802,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA PARAGUAI
38401148,-18.892427,-48.289684,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ELIAS TUFI
38401150,-18.892666,-48.287352,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JULIO BORGES SANTANA
38401152,-18.893945,-48.287242,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JERONIMO MENDONCA
38401154,-18.89342,-48.286333,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA TENENTE LUCAS
38401156,-18.894872,-48.287357,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA PERU
38401158,-18.895195,-48.288621,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANGELINO PAVAN
38401160,-18.896115,-48.288386,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JUDITH MOREIRA
38401162,-18.896156,-48.286126,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FRANCISCO JORGE
38401164,-18.89762,-48.287091,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA LEANDRO MARQUEZ
38401166,-18.896924,-48.288102,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA VIRGILIO MINEIRO
38401168,-18.898003,-48.288886,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ARECY CRUVELLO DAVILA
38401170,-18.901842,-48.282898,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA LUCIANO DO AMARAL
38401172,-18.890667,-48.288703,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA OLIVIA DE FREITAS GUIMARAES
38401174,-18.890406,-48.28241,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FLORENCA
38401176,-18.892619,-48.293117,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA SILVIO CALEGARI
38401178,-18.893083,-48.292112,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA GERVAZINO NUNES PINTO
38401180,-18.892172,-48.291837,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ISAURA ELIAS RAMOS
38401182,-18.891639,-48.290178,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ALCIDES LEITE
38401184,-18.892232,-48.288872,MG,Uberlandia,PRESIDENTE ROOSEVELT,TRAVESSA TREVISO
38401186,-18.893249,-48.290076,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA FERNANDO ALVES REZENDE
38401188,-18.891409,-48.284322,MG,Uberlandia,PRESIDENTE ROOSEVELT,AVENIDA CESARIO CROSARA
38401190,-18.893211,-48.285525,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ORDALIA CARNEIRO DE OLIVEIRA
38401192,-18.890445,-48.285135,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO PACHECO
38401194,-18.890526,-48.283731,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ANTONIO SANTA CECILIA
38401196,-18.889961,-48.283628,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ODILON MOREIRA
38401198,-18.889739,-48.28423,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA JOSE LUCAS MARTINS
38401200,-18.8905,-48.283297,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA BENEDITO MARTINELLI
38401204,-18.891834,-48.284279,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ODORICO ANTONIO LIMA
38401206,-18.891854,-48.284912,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA DOUGLAS ANDREANI
38401210,-18.892607,-48.284544,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ROSARIA RODRIGUES DE QUEIROZ
38401212,-18.894041,-48.284544,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA CAETANO ALTAFIN
38401214,-18.894847,-48.28481,MG,Uberlandia,PRESIDENTE ROOSEVELT,RUA ALCIDES RODRIGUES GOMES
